"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"2:11:57,6716981","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\DisplayString","SUCCESS","Type: REG_SZ, Length: 82, Data: @%SystemRoot%\system32\pnrpnsp.dll,-1001"
"2:11:57,6717073","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\DisplayString","SUCCESS","Type: REG_SZ, Length: 82, Data: @%SystemRoot%\system32\pnrpnsp.dll,-1001"
"2:11:57,6717189","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: CD 89 FE 03 6D 76 76 49 B9 C1 BB 9B C4 2C 7B 4D"
"2:11:57,6717334","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\AddressFamily","NAME NOT FOUND","Length: 16"
"2:11:57,6717419","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 38"
"2:11:57,6717497","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6717607","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6717679","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6717754","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6717881","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6717994","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000003","SUCCESS",""
"2:11:57,6718083","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6718156","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004","SUCCESS","Desired Access: Read"
"2:11:57,6718271","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\wshbth.dll"
"2:11:57,6718357","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\wshbth.dll"
"2:11:57,6718490","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\DisplayString","BUFFER OVERFLOW","Length: 12"
"2:11:57,6718574","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace"
"2:11:57,6718667","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace"
"2:11:57,6718749","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace"
"2:11:57,6718841","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: E0 63 AA 06 60 7D FF 41 AF B2 3E E6 D2 D9 39 2D"
"2:11:57,6718911","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\AddressFamily","NAME NOT FOUND","Length: 16"
"2:11:57,6718983","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16"
"2:11:57,6719072","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6719157","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6719240","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6719318","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6719406","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6719518","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000004","SUCCESS",""
"2:11:57,6719609","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6719705","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005","SUCCESS","Desired Access: Read"
"2:11:57,6719833","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\NLAapi.dll"
"2:11:57,6719911","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\NLAapi.dll"
"2:11:57,6720018","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\DisplayString","BUFFER OVERFLOW","Length: 12"
"2:11:57,6720098","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000"
"2:11:57,6720191","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000"
"2:11:57,6720278","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000"
"2:11:57,6720366","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: 3A 24 42 66 A8 3B A6 4A BA A5 2E 0B D7 1F DD 83"
"2:11:57,6720590","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\AddressFamily","NAME NOT FOUND","Length: 16"
"2:11:57,6720673","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 15"
"2:11:57,6720769","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6720886","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6721184","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6721657","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6721740","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6721870","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000005","SUCCESS",""
"2:11:57,6722010","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6722152","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006","SUCCESS","Desired Access: Read"
"2:11:57,6722537","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\LibraryPath","SUCCESS","Type: REG_SZ, Length: 68, Data: %SystemRoot%\System32\mswsock.dll"
"2:11:57,6722649","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\LibraryPath","SUCCESS","Type: REG_SZ, Length: 68, Data: %SystemRoot%\System32\mswsock.dll"
"2:11:57,6722751","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\DisplayString","BUFFER OVERFLOW","Length: 12"
"2:11:57,6722831","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103"
"2:11:57,6722922","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103"
"2:11:57,6723033","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103"
"2:11:57,6723131","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: 40 9D 05 22 9E 7E CF 11 AE 5A 00 AA 00 A7 11 2B"
"2:11:57,6723222","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\AddressFamily","NAME NOT FOUND","Length: 16"
"2:11:57,6723300","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 12"
"2:11:57,6723383","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6723467","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6723559","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6723632","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6723720","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6723816","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000006","SUCCESS",""
"2:11:57,6723899","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6723972","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007","SUCCESS","Desired Access: Read"
"2:11:57,6724195","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\System32\winrnr.dll"
"2:11:57,6724281","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\System32\winrnr.dll"
"2:11:57,6724406","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\DisplayString","BUFFER OVERFLOW","Length: 12"
"2:11:57,6724487","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000"
"2:11:57,6724575","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000"
"2:11:57,6724641","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000"
"2:11:57,6724826","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: EE 37 26 3B 80 E5 CF 11 A5 55 00 C0 4F D8 D4 AC"
"2:11:57,6724886","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\AddressFamily","NAME NOT FOUND","Length: 16"
"2:11:57,6724955","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"2:11:57,6725018","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6725076","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6725139","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6725228","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6725288","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0"
"2:11:57,6725354","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007","SUCCESS",""
"2:11:57,6725421","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS",""
"2:11:57,6725534","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS",""
"2:11:57,6725939","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6726008","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","REPARSE","Desired Access: Query Value"
"2:11:57,6726360","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","SUCCESS","Desired Access: Query Value"
"2:11:57,6726620","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32NumHandleBuckets","NAME NOT FOUND","Length: 16"
"2:11:57,6726701","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32SpinCount","NAME NOT FOUND","Length: 16"
"2:11:57,6726808","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS",""
"2:11:57,6736807","DistributedSystem.exe","11528","Load Image","C:\Windows\System32\mswsock.dll","SUCCESS","Image Base: 0x7ffe8a3a0000, Image Size: 0x6a000"
"2:11:57,6738606","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6738713","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\WinSock2\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6738981","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6739115","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\DisableSockPollConnFailureReturn","NAME NOT FOUND","Length: 16"
"2:11:57,6739228","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS",""
"2:11:57,6739477","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6739558","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6739629","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6739720","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","BUFFER OVERFLOW","Length: 12"
"2:11:57,6739785","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","SUCCESS","Type: REG_MULTI_SZ, Length: 82, Data: Tcpip, Tcpip6, afunix, Psched, vmbus, RFCOMM"
"2:11:57,6739869","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS",""
"2:11:57,6739945","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6740002","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6740074","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6740167","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12"
"2:11:57,6740231","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 104, Data: 08 00 00 00 03 00 00 00 02 00 00 00 01 00 00 00"
"2:11:57,6740300","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS",""
"2:11:57,6740362","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6740419","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6740483","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6740571","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12"
"2:11:57,6740634","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 104, Data: 08 00 00 00 03 00 00 00 17 00 00 00 01 00 00 00"
"2:11:57,6740698","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","SUCCESS",""
"2:11:57,6740759","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6740816","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6740888","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6740974","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12"
"2:11:57,6741054","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 20, Data: 01 00 00 00 03 00 00 00 01 00 00 00 01 00 00 00"
"2:11:57,6741119","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS",""
"2:11:57,6741178","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6741234","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Setup Migration\Providers","REPARSE","Desired Access: Read"
"2:11:57,6741296","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Desired Access: Read"
"2:11:57,6741377","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6741431","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix","SUCCESS","Desired Access: Read"
